business_name,category,borough,latitude,longitude,poi_type,description
PURPLE RAINBOW CAFE,coffee/tea,BROOKLYN,40.69129846568,-73.98439329031,restaurant,coffee/tea restaurant in BROOKLYN
CAULDRON CHICKEN,chicken,MANHATTAN,40.72925419224,-74.0014035308,restaurant,chicken restaurant in MANHATTAN
MELTING CUPS COFFEE CO.,coffee/tea,QUEENS,40.74480559786,-73.92405082083,restaurant,coffee/tea restaurant in QUEENS
MUNCH N' OUT,middle eastern,BROOKLYN,40.63109516034,-73.92013126666,restaurant,middle eastern restaurant in BROOKLYN
KEYBAR BK,american,BROOKLYN,40.70002532136,-73.92930254991,restaurant,american restaurant in BROOKLYN
THE HEALTHY POINT,coffee/tea,QUEENS,40.78139457936,-73.84594153185,restaurant,coffee/tea restaurant in QUEENS
VERDURE VEGAN JAMAICAN RESTAURANT,vegan,BROOKLYN,40.63462098354,-73.91462898426,restaurant,vegan restaurant in BROOKLYN
ADOBO MEXICAN GRILL,mexican,BROOKLYN,40.65042212188,-73.95805213089,restaurant,mexican restaurant in BROOKLYN
VIP KINGS BAKERY,bakery products/desserts,BROOKLYN,40.6353468159,-74.00971716004,restaurant,bakery products/desserts restaurant in BROOKLYN
QUE RICO TACO,tex-mex,QUEENS,40.75596535491,-73.87880014556,restaurant,tex-mex restaurant in QUEENS
"COMPASS GROUP USA, INC. @ WELLS FARGO",american,MANHATTAN,40.7537100375,-73.99977982794,restaurant,american restaurant in MANHATTAN
IYKYK CHINESE RESTAURANT,chinese,QUEENS,40.7640358168,-73.83162147402,restaurant,chinese restaurant in QUEENS
The Parlour Room,american,MANHATTAN,40.75073661692,-73.98607203414,restaurant,american restaurant in MANHATTAN
AVENUE U BAGELS,bagels/pretzels,BROOKLYN,40.59691994728,-73.9736272281,restaurant,bagels/pretzels restaurant in BROOKLYN
NEW YW GOLDEN BAKERY,chinese,BROOKLYN,40.64067334337,-74.01857830635,restaurant,chinese restaurant in BROOKLYN
TAMASHII RAMEN,japanese,MANHATTAN,40.80628325056,-73.96516716943,restaurant,japanese restaurant in MANHATTAN
RAMEN GOKU,japanese,MANHATTAN,40.74431351052,-73.98333786087,restaurant,japanese restaurant in MANHATTAN
ARBERIA GRILL AND CAFE,mediterranean,BROOKLYN,40.61211062757,-73.97857353109,restaurant,mediterranean restaurant in BROOKLYN
CAFFEINATED NEW YORKER CAFE,coffee/tea,STATEN ISLAND,40.62909921754,-74.0765591356,restaurant,coffee/tea restaurant in STATEN ISLAND
WU LOU LOUNGE,american,BROOKLYN,40.67929355753,-73.95569764314,restaurant,american restaurant in BROOKLYN
PUNTO ECUATORIANO BAKERY,latin american,QUEENS,40.74812392081,-73.87913567438,restaurant,latin american restaurant in QUEENS
STARBUCKS,coffee/tea,MANHATTAN,40.75559668512,-73.97997460104,restaurant,coffee/tea restaurant in MANHATTAN
YA YA BARBECUE INC,chinese,STATEN ISLAND,40.57254251875,-74.1076805875,restaurant,chinese restaurant in STATEN ISLAND
HAINAN CHICKEN HOUSE,chinese,BROOKLYN,40.64211582958,-74.00264843898,restaurant,chinese restaurant in BROOKLYN
HEAVEN'S HOT BAGEL,bagels/pretzels,MANHATTAN,40.72157325691,-73.98420579188,restaurant,bagels/pretzels restaurant in MANHATTAN
DUANE PARK PATISSERIE,bakery products/desserts,MANHATTAN,40.71739910481,-74.01013680549,restaurant,bakery products/desserts restaurant in MANHATTAN
GROTTA AZZURRA PIZZERIA,pizza,BROOKLYN,40.60375741701,-73.99553446222,restaurant,pizza restaurant in BROOKLYN
DEAD LETTER NO. 9,american,BROOKLYN,40.71589557564,-73.96502340116,restaurant,american restaurant in BROOKLYN
BLACKBARN,american,MANHATTAN,40.74304318459,-73.98722846403,restaurant,american restaurant in MANHATTAN
WORD OF MOUTH,american,BROOKLYN,40.67683709062,-73.9559768818,restaurant,american restaurant in BROOKLYN
RIVIERA MAYA,peruvian,QUEENS,40.76521123706,-73.9139266668,restaurant,peruvian restaurant in QUEENS
CHOP'T,salads,MANHATTAN,40.71153016629,-74.01567278541,restaurant,salads restaurant in MANHATTAN
ANEJO,mexican,MANHATTAN,40.76277302865,-73.99317373378,restaurant,mexican restaurant in MANHATTAN
BINT ANAN,unknown,QUEENS,40.70581788746,-73.90433027537,restaurant,unknown restaurant in QUEENS
POPEYES,american,BRONX,40.81499967567,-73.91962069575,restaurant,american restaurant in BRONX
STAR BILLIARDS,american,BRONX,40.82910169519,-73.87591293499,restaurant,american restaurant in BRONX
MCDONALDS,american,QUEENS,40.72039750496,-73.76095870398,restaurant,american restaurant in QUEENS
NACHO MACHO TACO,tex-mex,BROOKLYN,40.68055704956,-73.97766091999,restaurant,tex-mex restaurant in BROOKLYN
BABA COOL,american,BROOKLYN,40.68688375488,-73.97765879228,restaurant,american restaurant in BROOKLYN
STARBUCKS,coffee/tea,BROOKLYN,40.70254724789,-73.99095826052,restaurant,coffee/tea restaurant in BROOKLYN
DRAGON KING,chinese,QUEENS,40.58001624264,-73.83643954512,restaurant,chinese restaurant in QUEENS
PENCIL FACTORY,american,BROOKLYN,40.72976785717,-73.95756541367,restaurant,american restaurant in BROOKLYN
ON A ROLL,american,STATEN ISLAND,40.56718501082,-74.11303482125,restaurant,american restaurant in STATEN ISLAND
THE KUNJIP,korean,MANHATTAN,40.74778611093,-73.98702905319,restaurant,korean restaurant in MANHATTAN
STARBUCKS,coffee/tea,MANHATTAN,40.76468126614,-73.97693948003,restaurant,coffee/tea restaurant in MANHATTAN
JUICE STOP CAFE,"juice, smoothies, fruit salads",QUEENS,40.7052196408,-73.82891766884,restaurant,"juice, smoothies, fruit salads restaurant in QUEENS"
LUCKY HOUSE,chinese,BRONX,40.83988787097,-73.87530725852,restaurant,chinese restaurant in BRONX
L'ARTIGIANO GELATO,unknown,QUEENS,40.73384018201,-73.87157703381,restaurant,unknown restaurant in QUEENS
SHAH'S HALAL FOOD,middle eastern,QUEENS,40.76716576646,-73.92197107,restaurant,middle eastern restaurant in QUEENS
NEW BEACH BAR,american,BROOKLYN,40.59276481178,-73.92507056793,restaurant,american restaurant in BROOKLYN
AB HOT PIZZA,pizza,MANHATTAN,40.86487913685,-73.92686335619,restaurant,pizza restaurant in MANHATTAN
JAM ROCK SPICE RESTAURANT,caribbean,MANHATTAN,40.82420410849,-73.94515859617,restaurant,caribbean restaurant in MANHATTAN
MANHATTAN VALLEY,indian,MANHATTAN,40.79711166126,-73.96997560198,restaurant,indian restaurant in MANHATTAN
GREEN FIG RESTAURANT/ESPRESSO BAR,american,MANHATTAN,40.75941081903,-73.99561422888,restaurant,american restaurant in MANHATTAN
LA CABRA,southeast asian,MANHATTAN,40.72415710357,-73.99609278368,restaurant,southeast asian restaurant in MANHATTAN
AMUSE RESTAURANT,american,MANHATTAN,40.75044900042,-73.97373223703,restaurant,american restaurant in MANHATTAN
AMBROSIA GARDEN,greek,QUEENS,40.77494946122,-73.9136937885,restaurant,greek restaurant in QUEENS
THREE BROTHERS BAR,mexican,BROOKLYN,40.64811233434,-74.0141370933,restaurant,mexican restaurant in BROOKLYN
MITOUSHI SUSHI ASIAN FUSION,asian/asian fusion,BROOKLYN,40.59666110206,-73.96107474604,restaurant,asian/asian fusion restaurant in BROOKLYN
STOWAWAY,american,BROOKLYN,40.73029043414,-73.95326061021,restaurant,american restaurant in BROOKLYN
SHAH'S HALAL FOOD,afghan,MANHATTAN,40.86750795599,-73.92173717713,restaurant,afghan restaurant in MANHATTAN
TEDDY'S BAR & GRILL,american,BROOKLYN,40.71926940654,-73.95833691505,restaurant,american restaurant in BROOKLYN
NEW GREEN DRAGON,chinese,BRONX,40.81871922238,-73.81703088184,restaurant,chinese restaurant in BRONX
THE LAZY COW,american,QUEENS,40.76243650361,-73.77039504955,restaurant,american restaurant in QUEENS
TROPICAL SMOOTHIE CAFE,"juice, smoothies, fruit salads",STATEN ISLAND,40.51584223701,-74.23350213633,restaurant,"juice, smoothies, fruit salads restaurant in STATEN ISLAND"
EL NUEVO SALINAS BAR & RESTAURANT,spanish,QUEENS,40.7575353393,-73.86641999383,restaurant,spanish restaurant in QUEENS
BAYARD SUSHI,japanese,MANHATTAN,40.71574719673,-73.99887091062,restaurant,japanese restaurant in MANHATTAN
LAZY SUZY CAFE & SHOP,coffee/tea,BROOKLYN,40.69933109853,-73.92529655196,restaurant,coffee/tea restaurant in BROOKLYN
BARZOLA,latin american,QUEENS,40.7627561281,-73.87392163089,restaurant,latin american restaurant in QUEENS
BELLE HARBOR YACHT CLUB,american,QUEENS,40.58128655015,-73.84799971758,restaurant,american restaurant in QUEENS
LOLO'S,caribbean,MANHATTAN,40.74308199601,-74.00865029375,restaurant,caribbean restaurant in MANHATTAN
FYAH BUN CREATIVE,caribbean,MANHATTAN,40.75332425201,-73.96871770163,restaurant,caribbean restaurant in MANHATTAN
PIZZA HUT,unknown,QUEENS,40.70047246214,-73.90272226971,restaurant,unknown restaurant in QUEENS
WAGAMAMA,asian/asian fusion,MANHATTAN,40.74906881534,-73.97568171126,restaurant,asian/asian fusion restaurant in MANHATTAN
HARBOR NYC,american,MANHATTAN,40.76359112921,-73.99696045107,restaurant,american restaurant in MANHATTAN
HO WON ON FORSYTH,bakery products/desserts,MANHATTAN,40.71862074373,-73.99272373208,restaurant,bakery products/desserts restaurant in MANHATTAN
BETTY BAKERY,bakery products/desserts,BROOKLYN,40.68639617471,-73.98350022344,restaurant,bakery products/desserts restaurant in BROOKLYN
PIZZA HUT,pizza,BROOKLYN,40.64602690063,-73.91276932564,restaurant,pizza restaurant in BROOKLYN
FOGON RESTAURANT,latin american,BRONX,40.84235141379,-73.84497939581,restaurant,latin american restaurant in BRONX
OBENTOYASAN,japanese,BROOKLYN,40.65594939647,-74.00599356578,restaurant,japanese restaurant in BROOKLYN
KATABARU,japanese,BROOKLYN,40.7079413857,-73.94452963055,restaurant,japanese restaurant in BROOKLYN
EVERYMAN ESPRESSO,coffee/tea,BROOKLYN,40.67787025423,-73.97947887336,restaurant,coffee/tea restaurant in BROOKLYN
TEDDYS F&B,american,MANHATTAN,40.79416021006,-73.93985997181,restaurant,american restaurant in MANHATTAN
GREAT WALL CHINESE RESTAURNAT,chinese,BRONX,40.85374327144,-73.88311090685,restaurant,chinese restaurant in BRONX
U BAR & RESTAURANT,southeast asian,BROOKLYN,40.59832439501,-73.96093333574,restaurant,southeast asian restaurant in BROOKLYN
NEW HAPPY GOLDEN HOUSE,chinese,QUEENS,40.68247854279,-73.83601059511,restaurant,chinese restaurant in QUEENS
THE BASAC,korean,QUEENS,40.76343461815,-73.80714416735,restaurant,korean restaurant in QUEENS
JACKSON HOLE,hamburgers,MANHATTAN,40.74622291538,-73.97773986754,restaurant,hamburgers restaurant in MANHATTAN
WINGS & SEAFOOD,seafood,QUEENS,40.70482561433,-73.90265457859,restaurant,seafood restaurant in QUEENS
"SUBWAY, CARVEL",sandwiches,MANHATTAN,40.70766919983,-74.00579624894,restaurant,sandwiches restaurant in MANHATTAN
PALACE CAFE,jewish/kosher,BROOKLYN,40.62102583537,-73.94577644988,restaurant,jewish/kosher restaurant in BROOKLYN
WOODSIDE PIZZA,italian,QUEENS,40.74201601418,-73.90447657772,restaurant,italian restaurant in QUEENS
DENIZ,turkish,BROOKLYN,40.68674608336,-73.97553866376,restaurant,turkish restaurant in BROOKLYN
THE BEAN,coffee/tea,MANHATTAN,40.73124935644,-73.99185999832,restaurant,coffee/tea restaurant in MANHATTAN
MCDONALD'S,hamburgers,MANHATTAN,40.71870331374,-74.00093794349,restaurant,hamburgers restaurant in MANHATTAN
EL PALENQUE,spanish,BRONX,40.84742593895,-73.90183062768,restaurant,spanish restaurant in BRONX
CHARLEYS PHILLY STEAKS,sandwiches,QUEENS,40.76978241811,-73.83475864497,restaurant,sandwiches restaurant in QUEENS
AMILIAS,new american,MANHATTAN,40.74484319663,-73.98297683829,restaurant,new american restaurant in MANHATTAN
LA ISLA,latin american,BROOKLYN,40.64549974613,-74.00991683697,restaurant,latin american restaurant in BROOKLYN
MARIE BLACHERE,bakery products/desserts,MANHATTAN,40.73065127453,-74.00165252091,restaurant,bakery products/desserts restaurant in MANHATTAN
DINOSAUR BAR-B-QUE,barbecue,MANHATTAN,40.81779057599,-73.9608509724,restaurant,barbecue restaurant in MANHATTAN
AVOCADO OH SMOOTHIE,"juice, smoothies, fruit salads",MANHATTAN,40.7474766844,-74.00061714568,restaurant,"juice, smoothies, fruit salads restaurant in MANHATTAN"
PATISSERIE,bakery products/desserts,MANHATTAN,40.71153016629,-74.01567278541,restaurant,bakery products/desserts restaurant in MANHATTAN
SHAKE SHACK,hamburgers,MANHATTAN,40.77926041717,-73.95506037519,restaurant,hamburgers restaurant in MANHATTAN
MILLION GOODS,coffee/tea,MANHATTAN,40.71809936247,-74.00493498084,restaurant,coffee/tea restaurant in MANHATTAN
PEP BAKEHOUSE & COFFEE SHOP,coffee/tea,BROOKLYN,40.57586139465,-73.97139294294,restaurant,coffee/tea restaurant in BROOKLYN
H&H BAGELS,sandwiches,QUEENS,40.64831282607,-73.78828149759,restaurant,sandwiches restaurant in QUEENS
SAINT JULIVERT,seafood,BROOKLYN,40.68780534461,-73.99554323506,restaurant,seafood restaurant in BROOKLYN
LE DIVE,french,MANHATTAN,40.71465169211,-73.99107204433,restaurant,french restaurant in MANHATTAN
TIGER BOX,korean,BROOKLYN,40.69621490895,-73.97269344847,restaurant,korean restaurant in BROOKLYN
MILLIE'S OF STATEN ISLAND,italian,STATEN ISLAND,40.52952109691,-74.23140975114,restaurant,italian restaurant in STATEN ISLAND
CASA COLVEN,latin american,MANHATTAN,40.71882587839,-73.98520932535,restaurant,latin american restaurant in MANHATTAN
SUPERFINE,new american,BROOKLYN,40.70243713135,-73.98749234121,restaurant,new american restaurant in BROOKLYN
FREDDYS 1961 ASTORIA LLC,unknown,MANHATTAN,40.79358805204,-73.97257028917,restaurant,unknown restaurant in MANHATTAN
NABAYA AFRICAN AMERICAN RESTUARANT,african,BRONX,40.8236004815,-73.91413990403,restaurant,african restaurant in BRONX
TANYA'S APOTHECARY,"juice, smoothies, fruit salads",BROOKLYN,40.62000388656,-73.99927237175,restaurant,"juice, smoothies, fruit salads restaurant in BROOKLYN"
LUCKY VEGE HOUSE,chinese,BROOKLYN,40.63666959191,-74.01192960962,restaurant,chinese restaurant in BROOKLYN
CACHAPA'S BROOKLYN,latin american,BROOKLYN,40.67319426784,-73.88708764153,restaurant,latin american restaurant in BROOKLYN
JOE & THE JUICE,"juice, smoothies, fruit salads",MANHATTAN,40.7813479278,-73.97962018191,restaurant,"juice, smoothies, fruit salads restaurant in MANHATTAN"
Duck Donuts,donuts,QUEENS,40.7864564927,-73.83452571133,restaurant,donuts restaurant in QUEENS
VINEAPPLE,american,BROOKLYN,40.69821889431,-73.99313709261,restaurant,american restaurant in BROOKLYN
PRINCE TEA HOUSE,coffee/tea,MANHATTAN,40.74735223755,-73.98535815603,restaurant,coffee/tea restaurant in MANHATTAN
TABLETIME,american,MANHATTAN,40.75316211767,-73.9801738499,restaurant,american restaurant in MANHATTAN
DONGBEI RESTAURANT & BAR,chinese,MANHATTAN,40.71090241228,-74.00791026314,restaurant,chinese restaurant in MANHATTAN
JUICI PATTIES,caribbean,BROOKLYN,40.68037782984,-73.94928292366,restaurant,caribbean restaurant in BROOKLYN
POPEYES LOUISIANA KITCHEN,chicken,QUEENS,40.6803299821,-73.84431552325,restaurant,chicken restaurant in QUEENS
TASTY THAI,thai,QUEENS,40.69999199015,-73.89938339073,restaurant,thai restaurant in QUEENS
CLOUD M,american,MANHATTAN,40.76160566565,-73.98452114507,restaurant,american restaurant in MANHATTAN
NATURAL BLEND,vegetarian,BROOKLYN,40.68944199046,-73.95139265794,restaurant,vegetarian restaurant in BROOKLYN
BAYA BAR,"juice, smoothies, fruit salads",MANHATTAN,40.73423820695,-73.98942762461,restaurant,"juice, smoothies, fruit salads restaurant in MANHATTAN"
NIPPONCHA RESTAURANT,japanese,QUEENS,40.76489563868,-73.77168252885,restaurant,japanese restaurant in QUEENS
CHEESEBOAT,eastern european,MANHATTAN,40.76374158165,-73.9887695271,restaurant,eastern european restaurant in MANHATTAN
BABY GRAND LES,american,MANHATTAN,40.72204035036,-73.98822460989,restaurant,american restaurant in MANHATTAN
MOLLY'S CUPCAKES,bakery products/desserts,MANHATTAN,40.73014348035,-74.0023705195,restaurant,bakery products/desserts restaurant in MANHATTAN
Cubby's,hamburgers,MANHATTAN,40.76135404517,-73.99419906123,restaurant,hamburgers restaurant in MANHATTAN
FREDDY'S,unknown,MANHATTAN,40.71435815015,-74.00675996564,restaurant,unknown restaurant in MANHATTAN
YONG TAI BAKERY,bakery products/desserts,BROOKLYN,40.6445559101,-74.00372596795,restaurant,bakery products/desserts restaurant in BROOKLYN
EL VEZ,mexican,MANHATTAN,40.71454940819,-74.01570235609,restaurant,mexican restaurant in MANHATTAN
DUNKIN' / 'BASKIN ROBBINS,donuts,BROOKLYN,40.70406143141,-73.91882445169,restaurant,donuts restaurant in BROOKLYN
MCDONALD'S,hamburgers,BRONX,40.85011600747,-73.91596708048,restaurant,hamburgers restaurant in BRONX
VENICE PIZZA,pizza,BRONX,40.83676247418,-73.85718578919,restaurant,pizza restaurant in BRONX
TACO BELL,mexican,MANHATTAN,40.80411101993,-73.9367878666,restaurant,mexican restaurant in MANHATTAN
GOOD GUY'S,new american,MANHATTAN,40.71890612026,-73.9915656978,restaurant,new american restaurant in MANHATTAN
SHAKE SHACK,hamburgers,MANHATTAN,40.75869950922,-73.98927573142,restaurant,hamburgers restaurant in MANHATTAN
SWEETGREEN,salads,MANHATTAN,40.74064977616,-73.98745266199,restaurant,salads restaurant in MANHATTAN
THE PENROSE,irish,MANHATTAN,40.77559824757,-73.95338755191,restaurant,irish restaurant in MANHATTAN
RETHINK FOOD @ CHEFSCAPE,american,MANHATTAN,40.72744814099,-74.00095249884,restaurant,american restaurant in MANHATTAN
SARKU JAPAN,japanese,BRONX,40.8236780373,-73.83642005125,restaurant,japanese restaurant in BRONX
TOP TIER II CATERING,soul food,BROOKLYN,40.68945384005,-73.9363524941,restaurant,soul food restaurant in BROOKLYN
MOGE TEE,"juice, smoothies, fruit salads",QUEENS,40.76372159129,-73.80804942598,restaurant,"juice, smoothies, fruit salads restaurant in QUEENS"
HER NAME WAS CARMEN,peruvian,MANHATTAN,40.72388536564,-74.00408037264,restaurant,peruvian restaurant in MANHATTAN
MELBA'S,american,MANHATTAN,40.75209393316,-73.97760435438,restaurant,american restaurant in MANHATTAN
RIMINI PASTRY SHOPPE,bakery products/desserts,BROOKLYN,40.61165858439,-73.98371325713,restaurant,bakery products/desserts restaurant in BROOKLYN
JING FONG RESTAURANT,chinese,MANHATTAN,40.71903268634,-73.99911977175,restaurant,chinese restaurant in MANHATTAN
CHICK ROCKS,chicken,QUEENS,40.75977790824,-73.82923542849,restaurant,chicken restaurant in QUEENS
ICHIBAN SUSHI AND CAJUN HARBOR,seafood,QUEENS,40.59600289938,-73.7541104585,restaurant,seafood restaurant in QUEENS
LAS DELICIAS ADONAI RESTAURANT,spanish,QUEENS,40.61023345304,-73.7535428115,restaurant,spanish restaurant in QUEENS
DELGADO'S CANDY STORE,sandwiches/salads/mixed buffet,MANHATTAN,40.75343209752,-73.98715066791,restaurant,sandwiches/salads/mixed buffet restaurant in MANHATTAN
FRUIT PARADISE SMOOTHIES,"juice, smoothies, fruit salads",MANHATTAN,40.86081421061,-73.92689315018,restaurant,"juice, smoothies, fruit salads restaurant in MANHATTAN"
HK BOXERS NYC,american,MANHATTAN,40.76329147308,-73.98909810412,restaurant,american restaurant in MANHATTAN
CHUN YANG,coffee/tea,STATEN ISLAND,40.5714901595,-74.11169592276,restaurant,coffee/tea restaurant in STATEN ISLAND
DUNKIN,donuts,MANHATTAN,40.76628374872,-73.95645181907,restaurant,donuts restaurant in MANHATTAN
QING SHU SPICY HOT POT,chinese,BROOKLYN,40.63950247621,-74.00897911631,restaurant,chinese restaurant in BROOKLYN
ZAKI'S HALAL FOOD,middle eastern,QUEENS,40.68736296535,-73.83511512044,restaurant,middle eastern restaurant in QUEENS
HIGHBALL,american,MANHATTAN,40.75904757601,-73.98470944459,restaurant,american restaurant in MANHATTAN
CORPORATE CHEF CAFE & CATERING,sandwiches,MANHATTAN,40.76295463709,-73.97607731857,restaurant,sandwiches restaurant in MANHATTAN
JOY GARDEN RESTAURANT,chinese,BRONX,40.84517242106,-73.86636622156,restaurant,chinese restaurant in BRONX
MATSUNORI HANDROLL BAR,japanese,QUEENS,40.7463094898,-73.94252345108,restaurant,japanese restaurant in QUEENS
ATLA,mexican,MANHATTAN,40.72713232742,-73.99376549178,restaurant,mexican restaurant in MANHATTAN
ZIG ZAG,american,BROOKLYN,40.68399552313,-73.93825426484,restaurant,american restaurant in BROOKLYN
THE RESTAURANT,american,QUEENS,40.58752867066,-73.8114129119,restaurant,american restaurant in QUEENS
BAO BUTONG,chinese,QUEENS,40.75007799178,-73.8185591469,restaurant,chinese restaurant in QUEENS
BQE BILLIARDS & BAR,american,QUEENS,40.75256229266,-73.89603724819,restaurant,american restaurant in QUEENS
RICE PIE,chinese,BROOKLYN,40.6161500093,-73.99319959148,restaurant,chinese restaurant in BROOKLYN
MOOT BAR,american,BROOKLYN,40.69402941829,-73.96095637744,restaurant,american restaurant in BROOKLYN
VINYL STEAKHOUSE,steakhouse,MANHATTAN,40.7396209397,-73.99263482317,restaurant,steakhouse restaurant in MANHATTAN
COLD STONE CREAMERY,frozen desserts,QUEENS,40.70446010026,-73.79738255785,restaurant,frozen desserts restaurant in QUEENS
MEAMA CAFE AND RESTAURANT,unknown,MANHATTAN,40.72644030919,-73.98921960856,restaurant,unknown restaurant in MANHATTAN
CAFETERIA,american,MANHATTAN,40.74059829727,-73.99817401551,restaurant,american restaurant in MANHATTAN
POPEYES,chicken,QUEENS,40.71843010232,-73.76523703592,restaurant,chicken restaurant in QUEENS
MAKANA HAWAIIAN EATERY,hawaiian,MANHATTAN,40.80016792136,-73.96506202457,restaurant,hawaiian restaurant in MANHATTAN
LOS TRES POTRILLOS,mexican,QUEENS,40.74765382516,-73.88373085373,restaurant,mexican restaurant in QUEENS
CAPRI SOCIAL CLUB,american,BROOKLYN,40.72779035445,-73.95425816998,restaurant,american restaurant in BROOKLYN
THE BLEU ROOM RESTAURANT & LOUNGE,caribbean,MANHATTAN,40.82819783429,-73.94542629943,restaurant,caribbean restaurant in MANHATTAN
TACOS MORELOS,mexican,QUEENS,40.75095257296,-73.87294429931,restaurant,mexican restaurant in QUEENS
FLAMINGO,latin american,QUEENS,40.74793364816,-73.88091529109,restaurant,latin american restaurant in QUEENS
BROTHER PIZZA,pizza,STATEN ISLAND,40.62539479805,-74.14391642977,restaurant,pizza restaurant in STATEN ISLAND
KIRKLAND & ELLIS CAFE,american,MANHATTAN,40.75845753015,-73.97091355016,restaurant,american restaurant in MANHATTAN
LINCOLN FRIED CHICKEN,chicken,BRONX,40.82846448349,-73.88068749836,restaurant,chicken restaurant in BRONX
MR WEEK,russian,STATEN ISLAND,40.59636345034,-74.07025239252,restaurant,russian restaurant in STATEN ISLAND
MERCER COFFEE,coffee/tea,MANHATTAN,40.72602632717,-73.99742397876,restaurant,coffee/tea restaurant in MANHATTAN
CAFE LA FE,coffee/tea,MANHATTAN,40.72340729929,-73.98877274248,restaurant,coffee/tea restaurant in MANHATTAN
TUBBY HOOK TAVERN,american,MANHATTAN,40.86781194433,-73.92074976012,restaurant,american restaurant in MANHATTAN
SAUCE PIZZERIA,pizza,MANHATTAN,40.75060833246,-73.99462227807,restaurant,pizza restaurant in MANHATTAN
NEW GOLDEN CHOPSTICK CHINESE RESTAURANT,chinese,QUEENS,40.69956254066,-73.83068857926,restaurant,chinese restaurant in QUEENS
PRESSED JUICERY,"juice, smoothies, fruit salads",MANHATTAN,40.73585241667,-73.99324506211,restaurant,"juice, smoothies, fruit salads restaurant in MANHATTAN"
LA BOITE EN BOIS,french,MANHATTAN,40.77455471908,-73.97994721501,restaurant,french restaurant in MANHATTAN
TANDOORI FOOD & BAKERY,jewish/kosher,QUEENS,40.73255982355,-73.85658369714,restaurant,jewish/kosher restaurant in QUEENS
REBECCA'S,american,BROOKLYN,40.69837039705,-73.93420537058,restaurant,american restaurant in BROOKLYN
CANAL BAR,american,BROOKLYN,40.67784650542,-73.9857736584,restaurant,american restaurant in BROOKLYN
THE ODEON,french,MANHATTAN,40.71698481041,-74.0080480683,restaurant,french restaurant in MANHATTAN
TROPICAL REVIVAL,caribbean,QUEENS,40.70235186695,-73.81854167245,restaurant,caribbean restaurant in QUEENS
OLLIN,mexican,MANHATTAN,40.79109142467,-73.93956661874,restaurant,mexican restaurant in MANHATTAN
NUEVA AMBATENITA LA ESQUINA DEL SABOR,latin american,QUEENS,40.7512574905,-73.85905532567,restaurant,latin american restaurant in QUEENS
DELICO,sandwiches,MANHATTAN,40.74913127858,-73.97271859332,restaurant,sandwiches restaurant in MANHATTAN
BUFFALO BOSS,chicken,BROOKLYN,40.6834468969,-73.97569131218,restaurant,chicken restaurant in BROOKLYN
A & S Cucina (Boogie Down Food Hall inside Food Bazar Market at Bronx Terminal Market),italian,BRONX,40.82138301405,-73.93083151959,restaurant,italian restaurant in BRONX
SUBWAY,sandwiches,BROOKLYN,40.60992885454,-73.92228161707,restaurant,sandwiches restaurant in BROOKLYN
MCDONALDS,unknown,BRONX,40.83950474041,-73.91580706121,restaurant,unknown restaurant in BRONX
MICHAEL'S RESTAURANT,american,QUEENS,40.7611256289,-73.92357008756,restaurant,american restaurant in QUEENS
GOOD VIEW BAKERY,chinese,BROOKLYN,40.61316388294,-74.00069873941,restaurant,chinese restaurant in BROOKLYN
BUTTERMILK,american,BROOKLYN,40.66483395773,-73.9899144682,restaurant,american restaurant in BROOKLYN
TACOMBI,tex-mex,MANHATTAN,40.76831111863,-73.96130617073,restaurant,tex-mex restaurant in MANHATTAN
SUBWAY,sandwiches,STATEN ISLAND,40.62511334415,-74.14509380593,restaurant,sandwiches restaurant in STATEN ISLAND
JOHNNY'S FRIED CHICKEN,chicken,BRONX,40.84058522264,-73.92225687702,restaurant,chicken restaurant in BRONX
BARKING DOG NYC,american,MANHATTAN,40.76203145948,-73.987437789,restaurant,american restaurant in MANHATTAN
PROFIT RESTAURANT,chinese,MANHATTAN,40.74311077757,-73.98003610926,restaurant,chinese restaurant in MANHATTAN
SERAFINA EXPRESS,italian,MANHATTAN,40.70617289471,-74.01124959123,restaurant,italian restaurant in MANHATTAN
COWGIRL SEAHORSE,seafood,MANHATTAN,40.70826495973,-74.00062399506,restaurant,seafood restaurant in MANHATTAN
EARTHBAR @ EQUINOX,"juice, smoothies, fruit salads",MANHATTAN,40.71153016629,-74.01567278541,restaurant,"juice, smoothies, fruit salads restaurant in MANHATTAN"
MCDONALDS,hamburgers,QUEENS,40.6741461638,-73.72931036519,restaurant,hamburgers restaurant in QUEENS
MIRADOR RESTAURANT,latin american,BRONX,40.86782254339,-73.89923332606,restaurant,latin american restaurant in BRONX
STARBUCKS,coffee/tea,MANHATTAN,40.75509575743,-73.97320341734,restaurant,coffee/tea restaurant in MANHATTAN
FONDA OF CHELSEA,mexican,MANHATTAN,40.74554435596,-74.00202461195,restaurant,mexican restaurant in MANHATTAN
MCDONALD'S,hamburgers,BROOKLYN,40.66876581587,-73.93051456914,restaurant,hamburgers restaurant in BROOKLYN
DILEO'S PIZZERIA,pizza,STATEN ISLAND,40.61026786383,-74.14640121029,restaurant,pizza restaurant in STATEN ISLAND
OFF THE HOOK,seafood,QUEENS,40.76710803316,-73.91790254566,restaurant,seafood restaurant in QUEENS
COPPELIA CUBAN LUNCHEONETTE,latin american,MANHATTAN,40.73878402307,-74.00022373112,restaurant,latin american restaurant in MANHATTAN
